,id,text,newest_id,oldest_id,result_count,next_token,withheld
43,1390624022812151812,"@buelle86 @a_nnaschneider Sozialisten müssen ALLES kontrollieren

Kapitalisten müssen nur haben was sie als Bedürfnis sehen

Sozialisten pissen sich ein wenn man den Sozialismus in Frage stellt (unabhängig 100% Fehlschlag weltweit), Kapitalisten lächeln und bezahlen dem Sozialisten seine Träume",,,,,
44,1390624017883750404,"RT @ChrisStoecker: Das einzige, was ich ⁦@saschalobo⁩ hier vorwerfen könnte: Er hat die Kolumne geschrieben, die ich für Sonntag vorhatte.…",,,,,
45,1390624011198029824,"RT @RenateKuenast: Gestern war ich bei der @phoenix_de Runde zum spannenden Thema ""Wie gerecht ist das Recht?"" und habe von meinen Erfahrun…",,,,,
46,1390624006416515076,"@michaje Hola, here is your unroll: Es hat euch monatelang einen Scheiß interessiert, wie es uns in den… https://t.co/LpvwNAoQ0k Have a good day. 🤖",,,,,
47,1390624002822000641,@paypackforneme @bushid882o3 @A_Einzelgaenger Er sagt genauso dass die beiden sich das King Image ZURECHT anmaßen,,,,,
48,1390623987051507713,"@DerHutte @hansulrich @Behoerdenjurist @iT_Rpfl @richterbaerli @GstinEZ @Astradamus2 Dazu kamen u.a. nicht genehmigte Auslandsdienstreisen, Verstöße gegen Versicherung und Leasingbedingungen...etc.",,,,,
49,1390623984715247616,"✨ Famous Followers

🥇 itsohsotay
🥈 mosawa_12
🥉 EsmerayLaw
🏅 joaquincrRM
🏅 KpopperTrick
🏅 Ruben_A_Fraga
🏅 tweetsdesflps

➡️ https://t.co/oWSaPC3oCB https://t.co/gJNap8XPw0",,,,,
50,1390623978453078020,RT @NCHproductions: Wirefall in a nutshell https://t.co/ERcrsDipED,,,,,
51,1390623970756546560,"Dauernd #Coronadejavues und hinterher dürfen Hausärzt*innen den Impfstoff wieder allen Altersgruppen geben, die wollen, oder wie? #Stiko will Impfstoff von Johnson &amp; Johnson nur für über 60-Jährige empfehlen. #Coronaabsurd https://t.co/AYoWg3QLOZ via @derspiegel",,,,,
52,1390623963336912900,RT @SPIEGEL_alles: Corona-Lockerungen: Was jetzt für Geimpfte und Genese gilt und wie der Nachweis erfolgt https://t.co/6vfJPvsHIX,,,,,
53,1390623945842438148,https://t.co/c1ATUgl03u Ein länger überfälliger Fortschritt #gegenMissbrauch,,,,,
54,1390623942902169601,"https://t.co/cd3B37NsTb: Stock changed from ""Auf Lager, ausschließlich Versand"" to ""Artikel kann derzeit nicht gekauft werden"" at 13:05:58.983+02:00 https://t.co/Pa43howwyo [A] #rtx3000tracking_region_de #rtx3000tracking_oos #RTXon #NVIDIAGeForce",,,,,
55,1390623934895304704,"RT @knoboter: leute fragen mich ""aber woooo ist die versicherung die wirklich A L L E S abdeckt"" junge die versicherung deckt gleich dein g…",,,,,
56,1390623922127839233,"RT @HeinerULTRAS: #Harvard #Impfpflicht für Studierende. 

#VerrückteWelt
#AlleBekloppt 

#HeinerULTRAS 

https://t.co/aLW56aPVUP",,,,,
57,1390623917509910530,"#soscolombia 
Kundgebungen u.a. in Hamburg u. Münster am 08.05.! Informiert euch über Aktionen in eurer Nähe!

#ihrseidkeinesicherheit 
Aktionstag gegen Rassismus u. Nazis in den Sicherheitsbehörden am 08.05. - u.a. Berlin, 13h, Platz d. Luftbrücke.

ALTO A LA REPRESIÓN POLICIAL https://t.co/PZvezHrN1X",,,,,
58,1390623911327539205,RT @dw_deutsch: Nach wenigen Stunden beendeten die französischen Boote ihre Blockade des Hafens am Donnerstag wieder. Und auch die britisch…,,,,,
59,1390623902745907202,"@Badmomz_Support @A_Einzelgaenger @koolsavas Egal ob man @koolsavas mag oder nicht,er hat sich meines Wissens nie hinter Leuten versteckt,und alles sportlich geregelt.
Aber wenn wir schon dabei sind,keine Ahnung wie du zu Kollegah stehst,wäre ne gute Kombi.

Auch Leute, die mich nicht leiden könn'n, nenn'n mich King of Rap",,,,,
60,1390623894084759555,"Holt euch den Artikel Accessoires Umhängetaschen, den ich bei @Vinted verkaufe. Größe  für 5,00 €€. https://t.co/4oc2fShgFb https://t.co/lMtoaZM8wX",,,,,
61,1390623869032140801,EDP irl vs EDP behind a computer https://t.co/9iE7xYd3uv,,,,,
62,1390623856981946368,RT @derspiegel: Erstmals seit Pandemiebeginn gelten für Geimpfte und Genesene bundesweit Lockerungen der Corona-Maßnahmen. Was künftig mögl…,,,,,
63,1390623843681701888,"RT @z_edian: 200.000 Kund:innendaten in einem ungesicherten Cloudspeicher ist eine ""Datenpanne""?

Ich habe das Gefühl, mangelnde IT-Sicherh…",,,,,
64,1390623841517514757,"@Ekynos @fabsenbln @vhoff Er erläutert anschließend, dass Klimaschutz explizit KEIN Grundrecht sei. Das Lachen ist Juristenlachen (hahaaa, ich weiss was besser, den reich ich ihr voll rein). Aber was heisst das im Hirn des Merz? Klimaschutz bleibt nice to have? Andere Rechte (v.a. Besitzrechte) gehen vor?",,,,,
65,1390623814652993536,"RT @Hochheimer_12: Geschichterl aus'm Spreewald. 😊👇

#Corona- #Impfstoff-Patentfreigabe: 
#Altmaier stimmt aus Versehen für Antrag der #Lin…",,,,,
66,1390623794419621890,@bushid882o3 @sunbedflavour @A_Einzelgaenger Savas ist auch von Geburt an King,,,,,
67,1390623790502236161,"@FurHertha A wie ""Abgestiegen sind wir noch lange nicht"". 

Wenn wir bloß die Leistung und Souveränität von #BSCSCF öfters mal abrufen könnten. 

#hahohe",,,,,
68,1390623785624162304,"#gender Es gibt kaum Frauen in deutschen Vorständen. Doch in den Führungsebenen unterhalb des Vorstands sieht es schon besser aus. Die Studie von Boston Consulting Group gelangt zur Erkenntnis, dass Deutschland auch dort schlecht abschneiden. 

https://t.co/PRWCJXIjZL",,,,,
69,1390623782096752646,"@PaulZiemiak Bestimmt. 
Er hat auch dafür gesorgt, dass wir in einer überraschenden Pandemie plötzlich hervorragendes Kabelfernsehen aber beschissenes Internet haben.

Weitsichtig oder einfach Vetternwirtschaft á la Union?",,,,,
70,1390623779865366533,RT @janoschdahmen: 3/ Schauen wir uns die Zahlen genauer an: Die Schutzwirkung von #AstraZeneca gegen COVID-19 ist bei einem Impfabstand vo…,,,,,
71,1390623773880061954,RT @mysillycomics: Z O G A https://t.co/fimoxyRWw3,,,,,
72,1390623763201470464,"@ChampionsLeague @nglkante @ChelseaFC Kante is a beast, 
""Kante has 15 lungs"":- Pogba",,,,,
73,1390623762605821958,@AnneWillTalk @ArminLaschet @Luisamneubauer @MuenchUrsula @mmachowecz @DasErste Die #CDU #CSU steckt viel zu tief im Lobbyisten Sumpf. Mit €-Zeichen in den Augen sieht sich schlecht. Und A. (F)Laschet schwört auf Kohle.,,,,,
74,1390623759674007554,"@Tim_Roehn @Karl_Lauterbach Ich kaufe ein ""A"" und möchte lösen... https://t.co/0bn5m7V0u9",,,,,
75,1390623743186194432,RT @frank_rieger: Das Gedächtnis für Regierungsversagen ist sehr kurz. Statt auf realistische Impfstoff-Kandidaten wurde wg. Industrieförde…,,,,,
76,1390623714803392514,Truppenabzug aus Afghanistan: »Frauen sage ich: Seid mutig. Aber bleibt am Leben« https://t.co/xHGPlSc66J,,,,,
77,1390623712114876417,@sunbedflavour @A_Einzelgaenger Er trollt doch mit savas er sagt der anscheinend von Geburt an king ist hahah,,,,,
78,1390623703021637635,107: Betriebsstörung Aufgrund einer Betriebsstörung im Bereich der (H) Rathaus Essen kommt es a https://t.co/iP72HceZio #ruhrbahn_e,,,,,
79,1390623699510902786,"&lt;&lt; HPEnergie_News: DIE_STORY &gt;&gt;
Neue Kryptowährung Chia: Bitcoin in Grün https://t.co/kdinSpYKkx via @manager_magazin",,,,,
80,1390623699221590020,"Aktuelle Reise Information was ist zu beachten was ist wichtig stand heute
https://t.co/04PYfs6CTI",,,,,
81,1390623692590305283,"RT @derspiegel: »Kein Impfstoff für Kinder, keine Luftfilter für Schulen: Corona hat mit pandemischer Gnadenlosigkeit offengelegt, wie weni…",,,,,
82,1390623691432673282,RT @derspiegel: Erstmals seit Pandemiebeginn gelten für Geimpfte und Genesene bundesweit Lockerungen der Corona-Maßnahmen. Was künftig mögl…,,,,,
83,1390623686126751744,RT @Nickw8000: Tesla’s Grohmann Automation site is undergoing a Giga Berlin-esque expansion | TESLARATI https://t.co/AhcF2EElXz,,,,,
84,1390623680556843012,RT @StefanM20326975: Wir hatten hier gerade im Pausenraum mit 10 Kollegen ne kleine Gesprächsrunde.Thema war die komplette Umstellung auf E…,,,,,
85,1390623640236986369,U N G L A U B I C H https://t.co/RZ0lk86bzt,,,,,
86,1390623628379795458,RT @mysillycomics: Z O G A https://t.co/fimoxyRWw3,,,,,
87,1390623596461051906,"Wahllplakate d Linken in S/A, Kita u Hort Gebühren weg, an sich prima, suche aber immer noch nach den Plakaten, wir marschieren mit der Antifa oder Migration ohne Limit, interessiert doch die Leute auch",,,,,
88,1390623593428570116,"RT @hydragott: ""in ischgl homma an guadn rum gsoffen""
""schleich di, des woa ka rum, des woa a götterspeise""",,,,,
89,1390623575225294848,RT @hydragott: des is a süchoaktives substanzal,,,,,
90,1390623574306721792,"@kma_online mit einem lesenswerten Themenspecial zu #Vielfalt in der Gesundheitsbranche. U.a. geht es darum, warum Führungsetagen so wenig divers sind und wie ""Diversity Management"" zum Wettbewerbsvorteil für Kliniken wird. https://t.co/8undcEPG5F",,,,,
91,1390623555440742401,RT @DieterSteffmann: Baerbock hängt Laschet ab – Union auf historischem Tief https://t.co/N9btk6ZOky,,,,,
92,1390623551040983043,RT @ononmuzikal: Sophie Moser &amp; Katja Huhn - A Thousand Years https://t.co/qZtB5W6yBM,,,,,
93,1390623543688302594,"TW Trauma / PTBS

Noch nie im Leben was gemacht was anstrengender ist als Traumatherapie, v.a. EMDR junge wenn ich das rum hab weiß ich das ich alles und ich meine ALLES schaffe",,,,,
94,1390623534616039427,RT @derspiegel: Mit dem neuen mRNA-Verfahren stehen die deutschen Firmen Biontech und Curevac an der Spitze der Impfstoffentwicklung. Nun i…,,,,,
95,1390623534595072003,"Das Konzept ist gar nicht sooo außergewöhnlich, oder @swobbee
 
https://t.co/Al1H2L6crN",,,,,
96,1390623528324636676,"RT @rasenspiesser: Das was die Comedyleute des @WDR als Witz empfinden, rettet in anderen Ländern tausende Menschenleben. Wie dürfen wir da…",,,,,
97,1390623520229634048,"RT @LeipzigKings: From Japan to the USA and now Yoshihito Omi is a Leipzig King 👑 🙌 Welcome “Omi the Homie”

Von Japan in die USA und jetzt…",,,,,
98,1390623516756692997,"@DerHutte @hansulrich @Behoerdenjurist @iT_Rpfl @richterbaerli @GstinEZ @Astradamus2 A) war ich das nicht, aber kenne den Fall aus Gründen
B) das war nicht das Einzige, aber als der Landrat den Daumen senkte war dem ATler klar, dass er einer einvernehmlichen Lösung nicht im Wege stehen will",,,,,
99,1390623485576286209,"@Lskmml_ @impf_progress https://t.co/ROBRAzKMkZ
Lust auf noch mehr Negatives?🙃",,,,,
100,,,1390624459321712640,1390623485576286209,100.0,b26v89c19zqg8o3foswqkebvov29tcliwr9g9y3liys8t,
101,1390623477372182530,"Vëlossummer 2021: 65 Gemenge maache mat, 550 Kilometer uechter d'Land.

https://t.co/nNgLmxGsUg",,,,,
102,1390623454592962560,"Ausführlich zu lesen hier:

https://t.co/2qGBeHykAn",,,,,
103,1390623452823003137,"@Hi5_Phil @SoFunktioniert @a_nnaschneider Frauen haben bei uns schon die selben Rechte wie Männer. Was willst du mehr? Dass sie keine Pflichten mit dazu bekommen. 
Weil dein geschwurbel klibgt schon arg nach equality of outcome.",,,,,
104,1390623427430699008,"@buelle86 @a_nnaschneider Sozialismus macht alle arm, Kapitalismus liefert den größten Wohlstand den die Menschheit je hatte 🤷‍♀️

Sozialismus benötigt Zwang und Gewalt
Kapitalismus entsteht natürlich wenn der Nachbar die Hühner gegen Getreide tauscht 🤷‍♀️

Sozialisten wollen kontrollieren, Kapitalisten haben",,,,,
105,1390623402545741829,"RT @LeipzigKings: From Japan to the USA and now Yoshihito Omi is a Leipzig King 👑 🙌 Welcome “Omi the Homie”

Von Japan in die USA und jetzt…",,,,,
106,1390623387446304774,RT @derspiegel: Die Linke forderte im Bundestag eine Freigabe der Corona-Impfstoffpatente. Die Bundesregierung lehnt das ab. Wirtschaftsmin…,,,,,
107,1390623354101637124,"RT @derspiegel: »Kein Impfstoff für Kinder, keine Luftfilter für Schulen: Corona hat mit pandemischer Gnadenlosigkeit offengelegt, wie weni…",,,,,
108,1390623353464053760,"Das Gedächtnis für Regierungsversagen ist sehr kurz. Statt auf realistische Impfstoff-Kandidaten wurde wg. Industrieförderung u.a. Sanofi bestellt (fail). Biontech hat damals weitaus mehr Dosen angeboten, die nicht angenommen wurden. Sputnik könnte längst hier produziert werden.",,,,,
109,1390623342642749443,"@SWagenknecht A L L E müssten in die Rentenkasse einzahlen... und schafft endlich mal den Beamtenstatus ab...
#Deutschlandabernormal",,,,,
110,1390623339484377091,AUDMDSPAHSHSGWISBSKAHSKAAHAJSHKWHAKSBS BGAHANNTENSNGBANENGT GANANTNENSGSBANWMEGYE AGENGRRLSAGSISGSISBAIABSNN MA@A@@SABANAB£\&gt;\£\&lt;]€|&gt;\£]&gt;\€😭😭😭😭😭😭😭😭😭❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ https://t.co/c4MmLwTVQg,,,,,
111,1390623338624585731,"#stampfriday
Hofstetter
Hauptmann. (=Captain)

found in 'Deutsche Rangliste umfassend das gesamte aktive Offizierkorps' (1914), a printed list of officers of the military. The stamp is next to an advertisment for champagne.
https://t.co/BLXLfG6Mgv https://t.co/YvGezYhhhA",,,,,
112,1390623338196783105,RT @mysillycomics: Z O G A https://t.co/fimoxyRWw3,,,,,
113,1390623310384451587,"https://t.co/cd3B37NsTb: Stock changed from ""Artikel kann derzeit nicht gekauft werden"" to ""Auf Lager, ausschließlich Versand"" at 13:03:28.184+02:00 https://t.co/Pa43howwyo [A] #rtx3000tracking_region_de #RTXon #NVIDIAGeForce",,,,,
114,1390623310363480067,"https://t.co/cd3B37NsTb: Stock changed from ""Auf Lager, ausschließlich Versand"" to ""Artikel kann derzeit nicht gekauft werden"" at 13:03:28.181+02:00 https://t.co/yvEvjLcToD [A] #rtx3000tracking_region_de #rtx3000tracking_oos #RTXon #NVIDIAGeForce",,,,,
115,1390623308484382720,"RT @KnottySloth: Für meine a liebe Bubble aus NRW die Info.

Astrazenaca ist jetzt für alle in NRW frei verfügbar.

Ab zum Hausarzt.

https…",,,,,
116,1390623303035916290,RT @polenz_r: Müller: „Die 2.000-Milliarden-US-Dollar-Grenze für Militärausgaben jährlich wurde gerade überschritten. Aber die 20 Milliarde…,,,,,
117,1390623291094626305,"RT @LeipzigKings: From Japan to the USA and now Yoshihito Omi is a Leipzig King 👑 🙌 Welcome “Omi the Homie”

Von Japan in die USA und jetzt…",,,,,
118,1390623262653259776,"#mydailydietrich
The real Babylon Berlin times in 1926... and a new show for chorus girl 🌟 MD at the 'Komödie am Kurfürstendamm' https://t.co/FgIeeENpvH",,,,,
119,1390623259306123266,RT @derspiegel: Menschenrechtsaktivisten bezeichnen es als »Massaker«: Bei einer Razzia in einer Favela in Rio starben mindestens 25 Mensch…,,,,,
120,1390623251802599426,"»Nicht alle, die die Pflichten der Dankbarkeit erfüllen, dürfen sich einbilden, dankbar zu sein.« La Rochefoucauld (Photo Gerald A. Rödler)
https://t.co/O8bM44oiqN https://t.co/vdtjIKcq56",,,,,
121,1390623245108404224,"@impf_progress https://t.co/ROBRAzKMkZ
Läuft bei uns. Dadurch wird das Impfen sicherlich nochmal deutlich schneller werden.",,,,,
122,1390623244294705152,"@falanouc Ja, u. a. in ihrer Kurzbiografie: https://t.co/OkQfZfu4zv",,,,,
123,1390623243241930752,RT @derspiegel: Mit dem neuen mRNA-Verfahren stehen die deutschen Firmen Biontech und Curevac an der Spitze der Impfstoffentwicklung. Nun i…,,,,,
124,1390623240830267398,"Hab geträumt ich sei auf ner Klassenfahrt und neben mir im Bett hatten drei Typen einen Dreier während ich versucht hab zu schlafen.

My sexlife in a nutshell.",,,,,
125,1390623235339849728,RT @SPIEGEL_alles: Corona: Stiko will Impfstoff von Johnson &amp; Johnson für über 60-Jährige empfehlen https://t.co/BqepnpkOTb,,,,,
126,1390623233792258055,"Aktuell: ""Polizei Hildesheim: Unfall auf der A 7 - Verursacherin flüchtet zu Fuß von der Unfallstelle"" Hildesheim - BAB 7 - (jpm) Am späten Donnerstagabend, 6. Mai 2021, kam es auf der A7 bei Hildesheim zu einem Verkehrsunfall mit zwei beteiligten Fahrze… https://t.co/r0iZ0X0o0U",,,,,
127,1390623215614107648,RT @derspiegel: Mit dem neuen mRNA-Verfahren stehen die deutschen Firmen Biontech und Curevac an der Spitze der Impfstoffentwicklung. Nun i…,,,,,
128,1390623214758420482,RT @mysillycomics: Z O G A https://t.co/fimoxyRWw3,,,,,
129,1390623205535137797,RT @mysillycomics: Z O G A https://t.co/fimoxyRWw3,,,,,
130,1390623202297135107,"RT @lobbycontrol: Ein wichtiges Ziel der Lobbyarbeit von #Aserbaidschan in Deutschland war, die Rolle des Landes als Erdgaslieferant zu stä…",,,,,
131,1390623184186220545,RT @SPIEGEL_alles: Corona-Lockerungen: Was jetzt für Geimpfte und Genese gilt und wie der Nachweis erfolgt https://t.co/6vfJPvsHIX,,,,,
132,1390623177689092098,RT @theliberalfrank: Solidarität mit Joshua #Wong &amp; der Demokratiebewegung in #Hongkong! Auch die Freiheitskämpfer in #Myanmar &amp; #Belarus b…,,,,,
133,1390623163755679747,RT @mysillycomics: Z O G A https://t.co/fimoxyRWw3,,,,,
134,1390623133372198912,"@ldeker China macht aber auch das, während Deutschland lieber unnötig teure und überflüssig Autobahnen baut,  und die Schiene verkommen lässt: https://t.co/DDFHZwUd2E",,,,,
135,1390623128733241344,RT @mysillycomics: Z O G A https://t.co/fimoxyRWw3,,,,,
136,1390623120562790402,RT @derspiegel: Mit dem neuen mRNA-Verfahren stehen die deutschen Firmen Biontech und Curevac an der Spitze der Impfstoffentwicklung. Nun i…,,,,,
137,1390623111087804422,"@e_a_1 das sehe ich eher nicht als positive Option. Laut einer Freundin werden unsere Soldaten neuerdings in Polizeiuniformen gestopft. Helfen mit Demonstranten zu scheuen. Ist nicht überall Polizei drin, wo selbiges drauf steht.",,,,,
138,1390623099683540994,RT @mysillycomics: Z O G A https://t.co/fimoxyRWw3,,,,,
139,1390623093790490629,"🎶Verpassen Sie #heute nicht das #Konzert von @cantoriamusic  im Rahmen des #Festivals ""A Capella""!

➡️Auswahl 🇪🇸 Werke der weltlichen Polyphonie aus dem 15. und 16. Jahrhundert

⏰Heute, 20:00 

🔗https://t.co/iuCovb6ePF https://t.co/pz6ZJwcZ7P",,,,,
140,1390623093727637505,"Being a bit nostalgic ^^""
Ab nach Hertenstein! https://t.co/L9YekCk2P9",,,,,
141,1390623092112830466,RT @derspiegel: Der Experte Reto Hilty warnt im Interview bei SPIEGEL+: Eine Aussetzung des Patentschutzes bei Covid-Impfstoffen würde mehr…,,,,,
142,1390623084164657153,RT @pm_cheung: Der Verfassungsschutz in Sachsen hat seine Einschätzung zu Pegida geändert. Die Bewegung habe zuletzt eine »immer stärkere r…,,,,,
143,1390623074622525442,"@danielitinho @HerrnHarder Warum muss ich da an ""About a boy"" denken? 😂",,,,,
144,1390623070575071237,Proteste in Kolumbien: »Dann haben sie einfach geschossen« https://t.co/ofnSTgHfPB,,,,,
