,id,text,newest_id,oldest_id,result_count,next_token,withheld
20,1391905047429238784,Kevin Kühnert zur toxischen Rolle der »Bild«: »All das fühlte sich wie ein ganz mieser Film an« https://t.co/oj2a9oJr1Q via @derspiegel,,,,,
21,1391904962544816128,"Amazon (de): Stock changed from ""Auf Lager."" to ""Lieferbar ab dem 27. Mai 2021."" at 01:56:17.860+02:00 https://t.co/rByk5oUWbI [A] #amd5000tracking_region_de #amd5000tracking_oos #Ryzen5000 #AMD",,,,,
22,1391904956949671938,"@Joshua_A_Tait Klein, Lind, and Karp fill it in pretty well.

https://t.co/xaM87tqEDn 

https://t.co/w2mfO6qsrH?

https://t.co/0CJz4CPdJg",,,,,
23,1391904904751497219,"RT @lange_tobias_hh: Offensichtlich ist es so: Luisa Neubauer sagte bei A. Will über Maaßen, was eh alle wissen. Laschet leugnete es. Union…",,,,,
24,1391904777471152129,@jus2cnvs jaebeom has a haiku in his bio ITS HIMMMM https://t.co/mD4w6rx7Je,,,,,
25,1391904769149657088,RT @Ltc_Hicks: @tagesschau Was dachte die israel Regierung was passieren wird wenn man Menschen in der Moschee im heiligen Monat u.a mit Ga…,,,,,
26,1391904766435938305,"RT @19fender84: @FMLNoficial Citen a Albert Einstein, Isaac Newton o Stephen Hawking si quieren. Ya ustedes son irrelevantes 😃",,,,,
27,1391904653382664192,"@FlugschuleE ""Werden den Markt hier sehr bekannt machen...im negativen Sinne""

a) Ist das nicht schon eine Ankündigung von Rufmord/Verleumdung @DennisKBerlin?

b) Wenn eine verwirrte Ärztin so etwas ankündigt, wird der Marktleiter vor Angst sicher schon Zittern...NICHT! Beste Werbung!!",,,,,
28,1391904628896378888,"RT @lange_tobias_hh: Offensichtlich ist es so: Luisa Neubauer sagte bei A. Will über Maaßen, was eh alle wissen. Laschet leugnete es. Union…",,,,,
29,1391904273630380038,"Techniker der Bauleitung (m/w), Ã–sterreich - https://t.co/6FlBPDVQL3",,,,,
30,1391904209629483011,@Ajeeb_Masla_Hai ICAP se pehle hi tang hen idher b icap a gaye,,,,,
31,1391904129979756551,@benshapiro Ilhan is a hero tho. Fufk u ben,,,,,
32,1391904071267856386,RT @Jendo1966: FDA authorizes Pfizer vaccine for children 12 to 15 https://t.co/2lygyx1dJm,,,,,
33,1391903996202323975,@noisnamee Heuehueheue a foto: 🌿😪🌿🔦🧔🏻,,,,,
34,1391903989906788352,Kanbghik a lina https://t.co/NSQ4VTB2Xw,,,,,
35,1391903980750614529,@FloofmannHenry @Mommysan4You M I L F S E K A I 🤣😂🤣😂👍,,,,,
36,1391903859958759434,"RT @lange_tobias_hh: Offensichtlich ist es so: Luisa Neubauer sagte bei A. Will über Maaßen, was eh alle wissen. Laschet leugnete es. Union…",,,,,
37,1391903851574292482,"Apparat, A Violent Sky, Kreig Und Freiden https://t.co/oYPKbY6aVV",,,,,
38,1391903798281400320,RT @Jendo1966: FDA authorizes Pfizer vaccine for children 12 to 15 https://t.co/2lygyx1dJm,,,,,
39,1391903765779918859,"@arschessig Never heard of that, googled it 
Und w a s 
Gute Besserung an deinen Prof oder nen dropkick
Vllt würde zweites bei ersterem helfen",,,,,
40,1391903727020298241,@NickValdes15 you have a doppelgänger on the team. https://t.co/PPjglzv9s5,,,,,
41,1391903442533298179,"RT @milfodidas: montagem: a
itziar: https://t.co/1iTwYlIeJy",,,,,
42,1391903403127754755,@Kara_malz @justSweety3 @KennanPH @_nimmersatt_ @kleintola @herzeinerloewin Ich glaube das sehen Günther uns paul(a) anders 🤣 https://t.co/qrjpin7q2z,,,,,
43,1391903279836184576,Norman Finkelstein is a hero https://t.co/7kDipKPfay,,,,,
44,1391903213943672832,"RT @Turk1915: ""Anyone who does not react to an injustice is a mute demon."" #HzMuhammed (sav)

""Wer nicht auf eine Ungerechtigkeit reagiert,…",,,,,
45,1391903164295680000,"https://t.co/cd3B37NsTb: Stock changed from ""Auf Lager, ausschließlich Versand"" to ""Artikel kann derzeit nicht gekauft werden"" at 01:49:09.141+02:00 https://t.co/5SW84QPqRw [A] #rtx3000tracking_region_de #rtx3000tracking_oos #RTXon #NVIDIAGeForce",,,,,
46,1391903164258045953,"https://t.co/cd3B37NsTb: Stock changed from ""Artikel kann derzeit nicht gekauft werden"" to ""Auf Lager, ausschließlich Versand"" at 01:49:09.144+02:00 https://t.co/ujea9MXov7 [A] #rtx3000tracking_region_de #RTXon #NVIDIAGeForce",,,,,
47,1391903158390165508,@die_hentai A..aber w..wie n..nuchtmsl einer würde in much passen...,,,,,
48,1391903136638554120,@realTomBohn @orwell1984_a Der ekelt mich an,,,,,
49,1391903118695219202,Schutz vor Amokläufen an #Schulen: Ein Ex-Cop und sein kugelsicherer Schreibtisch - DER SPIEGEL https://t.co/6kr3YKZQRd,,,,,
50,1391902758974939137,GEBTE A MINHA SOGRAAAA https://t.co/dru8ELkrEW,,,,,
51,1391902746073260035,"https://t.co/BqkH55kI9f: Stock changed from ""Artikel kann derzeit nicht gekauft werden"" to ""Auf Lager, ausschließlich Versand"" at 01:47:29.419+02:00 https://t.co/A1Zij5o9us [A] #rx6000tracking_region_de #RX6000 #Radeon",,,,,
52,1391902730013323264,"RT @AletheiaHappy: Warum will „man“ Kindern, Jugendlichen und Jungen, die NICHT gefährdet sind, unbedingt einen „Stoff“ injizieren, der wed…",,,,,
53,1391902717434605569,"RT @Turk1915: ""Anyone who does not react to an injustice is a mute demon."" #HzMuhammed (sav)

""Wer nicht auf eine Ungerechtigkeit reagiert,…",,,,,
54,1391902698144997379,"RT @19fender84: @FMLNoficial Citen a Albert Einstein, Isaac Newton o Stephen Hawking si quieren. Ya ustedes son irrelevantes 😃",,,,,
55,1391902695557062657,"B_LUMEN a_u_f dem, der baut, und EINE LÖSUNG fin_de_t...",,,,,
56,1391902657409867783,@yoongisbe nah es war literally am klopfen und kratzen probably a bird.. well i hope so 🤨,,,,,
57,1391902606549823488,@in_a_dry_season Neue Heinrich Heine-Lektüre,,,,,
58,1391902488610152449,"RT @19fender84: @FMLNoficial Citen a Albert Einstein, Isaac Newton o Stephen Hawking si quieren. Ya ustedes son irrelevantes 😃",,,,,
59,1391902467265343488,"""Anyone who does not react to an injustice is a mute demon."" #HzMuhammed (sav)

""Wer nicht auf eine Ungerechtigkeit reagiert, ist ein stummer Dämon."" #HzMuhammed (sav)

#AlAqsaUnderAttack #MescidiAksa #AksadaBaskinVar #المسجد_الأقصى #Palestine https://t.co/xi5EGe5UQ7",,,,,
60,1391902445580783619,"Was viele junge Menschen aus dieser Pandemie mitnehmen werden: Kein bzw. weniger Respekt vor Senioren. Weil sie uns mit Füßen treten.

----

Generationenungerechtigkeit beim Impfen: Lasst den Jungen ein bisschen Biontech übrig! https://t.co/meDPN8J7lY via @derspiegel",,,,,
61,1391902376416645122,"Was v.a. für diejenigen gilt, die außerdem irgendwelche relevanten Statussymbole/Errungenschaften haben, mit denen sie symbolkräftig herumwedeln können. Dazu kann gehören, cis genug zu sein, um nicht als ""betroffen"" abgetan zu werden und daher besser gehört zu werden.",,,,,
62,1391902367893831680,@SATlNPANTIES SIM EH A GEBTE,,,,,
63,1391902319034261507,Gülle fahren &amp; pflügen 2021 Claas Xerion 4000 &amp; Kotte 4-Achs-Güllefass A... https://t.co/kPlSajiSPp @YouTubeより,,,,,
64,1391902289728782338,"@querdenkenwatch Nett ist auch immer dieses sich selbst bestätigende und verstärkende ""Dies ist ein (geschichtlicher) Fakt"". A propos: Hast du einen Kandidaten für die Disclaimer-Story zur Hand? Du bist da bestimmt etwas großem auf der Spur, supergroßem!!1!!!",,,,,
65,1391902254182113281,"@FMLNoficial Citen a Albert Einstein, Isaac Newton o Stephen Hawking si quieren. Ya ustedes son irrelevantes 😃",,,,,
66,1391902244413444096,"RT @Geoderma_Jrnl: New in Geoderma: ""Porosity and organic matter distribution in jarositic phyto tubules of sulfuric soils assessed by comb…",,,,,
67,1391902212092305409,RT @CATHERENI: @LudMarx1 @Wewillrocku66 @AntonCountrySup @DrJimmyStar @JenniferMlott @sabinmarketing @clingmusic @Lizardkingfish @1MonsterM…,,,,,
68,1391902150138089472,"KZ Stutthof - Sekretärin des Kommandanten: Irmgard Furchner, Stenotypistin des Grauens https://t.co/0iP6227EJz",,,,,
69,1391902142961647617,"Grübeleien und Sorgen: So lernen Sie, die Macht Ihrer inneren Stimme zu nutzen https://t.co/9KEZGWlJG2",,,,,
70,1391902139505471490,Schutz vor Amokläufen an Schulen: Ein Ex-Cop und sein kugelsicherer Schreibtisch https://t.co/yNBpa1iK4Z,,,,,
71,1391902122124382208,RT @Libra08101: Klaus Schwab speaks during the July #WEF &amp; says there will be a cyber attack which will be much worse than the #COVID19pand…,,,,,
72,1391902036950720512,ey odrio qyamdi ekws comwçsm a brigsr,,,,,
73,1391902013777227780,RT @QuintenFrancois: Mark Zuckerberg is a #Bitcoin Max(imalist)? https://t.co/4RfpQw8ptp,,,,,
74,1391901972584976387,ganze saubande aus herr der ringe total nutzlos meine meinung die können g a r nichts,,,,,
75,1391901934165110784,@Klaus_aus_A @derspiegel Dir Pressefreiheit wird anscheinend wirklich überbewertet .,,,,,
76,1391901907128573952,RT @opermagazin: Opéra Royal de Wallonie-Liège are looking for a new General and Artistic Director (M/F)🔸Die @operaliege rekrutiert eine(n)…,,,,,
77,1391901884177338368,"@feyzacaliskn &lt;blockquote class=""twitter-tweet""&gt;&lt;p lang=""tr"" dir=""ltr""&gt;Tabii hemen &lt;a href=""https://t.co/AvsBX0bef5",,,,,
78,1391901874404663297,"Leo Komarov: also a very dangerous player 

https://t.co/5NITlm9ECd",,,,,
79,1391901811943120902,"""Call police❌ make a tiktok✅"" 
DIE. DIE DIE DIE DIE DIE DIE. DIE IN THE FIERY PITS OF HELL. BURN. SUFFER IN ETERNAL DOOM. https://t.co/azAQ9I44uk",,,,,
80,1391901803869097988,"https://t.co/cd3B37NsTb: Stock changed from ""Artikel kann derzeit nicht gekauft werden"" to ""Auf Lager, ausschließlich Versand"" at 01:43:44.830+02:00 https://t.co/5SW84QPqRw [A] #rtx3000tracking_region_de #RTXon #NVIDIAGeForce",,,,,
81,1391901800526196739,"RT @VISIONS_mag: Newsflash! Die @foofighters haben ""Back In Black"" mit @acdc-Sänger Brian Johnson gecovert, das FBI hat die Akte zum Tod vo…",,,,,
82,1391901786022293506,"Was allerdings auch ein Aktivismus-Ansatzpunkt für diejenigen von uns mit ""Karen-Skills"" ist, die ebenso höfliche Briefe an relevante Stellen (v.a. Geldgeber*innen) schicken können, in denen wir unsere Besorgnis über diese Transfeindlichkeit sehr ruhig und vernünftig ausdrücken.",,,,,
83,1391901739633324034,"RT @kopptisch: »De facto heißt das: Unsere Bundesregierung nimmt auch im neuen Unterrichtsjahr Corona-Ausbrüche, Schulschließungen und noch…",,,,,
84,1391901704686383105,@taargo @Tittenteufel @annewill Und....hat Sie einen Beleg gefordert...es wäre das mindeste v.a. weil sich Maaßen nicht verteidigen konnte. So etwas ist in einer seriösen TV-Sendung ist völlig daneben.,,,,,
85,1391901693483393025,@Lxyxxx21 Mo6abe3 w ghabi ya habibi pick a struggle bs B7eb ytfalsaf w hwe mtl el 7mar mo fahman shi,,,,,
86,1391901679507943424,"RT @Volker_Beck: Rechtslücke beim #NetzDG: 

@Bundesjustizamt teilt mir mit, das Betreiben von twitter accounts von Terrororganisationen wi…",,,,,
87,1391901658083385351,"RT @kopptisch: »De facto heißt das: Unsere Bundesregierung nimmt auch im neuen Unterrichtsjahr Corona-Ausbrüche, Schulschließungen und noch…",,,,,
88,1391901638256889858,RT @LCFC: I H E A N A C H ⚽️ https://t.co/euxP5uEv71,,,,,
89,1391901601938411523,"»De facto heißt das: Unsere Bundesregierung nimmt auch im neuen Unterrichtsjahr Corona-Ausbrüche, Schulschließungen und noch größere Bildungsrückstände bei den Schwächsten in Kauf.« https://t.co/Rh8NBjUUTE",,,,,
90,1391901565544538113,"RT @mk2000: @dimetra_ecrit @EngelGert nice
Aber das Problem ist nicht LN sondern Leute wie die Kollegin, die glauben, dass es 
a) Klimaschu…",,,,,
91,1391901511119212545,@a_nnaschneider @Tobias_B Freue mich für Sie,,,,,
92,1391901352872210433,"RT @bonusdetail: @Luisamneubauer 000
DUMME Kinder Jugendliche &amp; junge Erwachsene hüpfen auf Kommando derLUISA M. NEUBAUER, deren Uropa SS-…",,,,,
93,1391901350234046468,voy a intentar dormkr chau,,,,,
94,1391901264108261381,"RT @dw_learngerman: Ich mag deinen Vater, der ______ immer Späße.
a) hat
b) ist
c) macht https://t.co/NtH6nKvKUQ",,,,,
95,1391901215525687298,"https://t.co/cd3B37NsTb: Stock changed from ""Auf Lager, ausschließlich Versand"" to ""Artikel kann derzeit nicht gekauft werden"" at 01:41:24.529+02:00 https://t.co/5SW84QPqRw [A] #rtx3000tracking_region_de #rtx3000tracking_oos #RTXon #NVIDIAGeForce",,,,,
96,1391901209888448513,"RT @dw_learngerman: Mehmet freut sich, dass er ___ Mantel erst mal wieder wegpacken kann.
a) sein
b) seinen",,,,,
97,1391901176216567812,Nathan being a Jeyton shipper?!? Iktr!,,,,,
98,1391901121568989184,"generieren nahtlos Fungibilität mit #isola 
🐦Buy or rent this crazy #Twitter bot, send me a tweet! https://t.co/ucUhuGQtyO",,,,,
99,1391901120516268032,@youngbloocls A E B L,,,,,
100,,,1391905582978850820,1391901120516268032,100.0,b26v89c19zqg8o3foswqzqbee0azqcowxn7anaps54ad9,
101,1391901058956472325,"RT @nb4s: @HammerARD Entscheidungen der Palästinenser, die die Lage beruhigen könnten:

a) Miete für die besetzten Häuser zahlen.
b) Auch J…",,,,,
102,1391900918589935618,"@Alchimist144 @Stadt_Wien ... denn mit CoolSein ist es manchmal einfach nicht getan, v.a. aber nicht, wenn enorme Verantwortung und Menschenleben davon abhängen, und nicht bloss Urlaub, eine Trinken gehen, HappyShopping ...",,,,,
103,1391900838054957056,Idoko has a father named Idolfried Ehrenberg #IdokoBot,,,,,
104,1391900823345668096,"RT @mithor_de: #Impfung und #Kinder: 124. #Ärztetag polarisiert. Rückblick: Im Mai 1980 gab es eine Gegenveranstaltung zum Ärztetag, den ""#…",,,,,
105,1391900789371723778,"RT @nordlicht_bub: Prepare a pair of underpants for another follower. I would rather run around naked right now.
😇🧦👖👌🏽
Eine Unterhose für e…",,,,,
106,1391900765644541953,"RT @historydailypix: Hans Prignitz doing a handstand on the St. Michaelis Church in Hamburg, 1948. (Photograph by Jürgen Schadeberg) https:…",,,,,
107,1391900666335924227,RT @derspiegel: Die EU-Außenminister wollten die umstrittene Wahlrechtsreform in Hongkong gemeinsamen kritisieren – doch Ungarn blockierte…,,,,,
108,1391900513298489345,"https://t.co/cd3B37NsTb: Stock changed from ""Artikel kann derzeit nicht gekauft werden"" to ""Auf Lager, ausschließlich Versand"" at 01:38:37.096+02:00 https://t.co/5SW84QPqRw [A] #rtx3000tracking_region_de #RTXon #NVIDIAGeForce",,,,,
109,1391900240911929345,"RT @lange_tobias_hh: Offensichtlich ist es so: Luisa Neubauer sagte bei A. Will über Maaßen, was eh alle wissen. Laschet leugnete es. Union…",,,,,
110,1391900230057082886,@A_Ace_K nn jure ?,,,,,
111,1391900221802745856,shes such a goofball🤪 https://t.co/xGUTaAoJZh,,,,,
112,1391900038524194821,"RT @watch_union: Verschiedene #CDU-Politiker:innen fordern übrigens das Verbot der #GraueWölfe, weil sie rechtsradikal sind. 

Ich mein ja…",,,,,
113,1391900033700835328,"RT @AppenKristin: Dänische Politikerin an u.a. Syrer: „Bedankt Euch für die Hilfe, die Ihr hier genossen habt, packt Eure Sachen und kehrt…",,,,,
114,1391900006613934085,"RT @lange_tobias_hh: Offensichtlich ist es so: Luisa Neubauer sagte bei A. Will über Maaßen, was eh alle wissen. Laschet leugnete es. Union…",,,,,
115,1391899993938726912,RT @NNLYSr: DO Ü WANT A SONG OF GLORY????,,,,,
116,1391899978159767555,"Erneute Prüfung der FU Berlin: Kommission plädiert offenbar für Aberkennung von Giffeys Doktortitel https://t.co/gEkLgsAy8L 
#",,,,,
117,1391899897624989697,"RT @florian_lahner: Oh, und um das auch klar zu stellen:
Unsere Kinder sind keine Lackmuspapiere für eure Experimente!
Bringt die Inzidenz…",,,,,
118,1391899876661678084,London: Verirrter Wal in der Themse eingeschläfert https://t.co/4vQFg2a0Tc,,,,,
119,1391899725692084224,"RT @manomama: Horst Seehofer lehnte Astra ab, weil er als ehemaliger Gesundheitminister ja Blablabla und ließ Biontech spritzen. Jetzt hat…",,,,,
120,1391899612861149187,@MiKAS__A qm eh esse,,,,,
121,1391899603528716288,"RT @lange_tobias_hh: Offensichtlich ist es so: Luisa Neubauer sagte bei A. Will über Maaßen, was eh alle wissen. Laschet leugnete es. Union…",,,,,
122,1391899597786726407,"RT @juliastanek: ""Unsere #Bundesregierung nimmt auch im neuen Unterrichtsjahr Corona-Ausbrüche, Schulschließungen und noch größere Bildungs…",,,,,
123,1391899580535611398,"RT @AppenKristin: Dänische Politikerin an u.a. Syrer: „Bedankt Euch für die Hilfe, die Ihr hier genossen habt, packt Eure Sachen und kehrt…",,,,,
124,1391899526542282756,"Amazon (de): Stock changed from ""Lieferbar ab dem 27. Mai 2021."" to ""Gewöhnlich versandfertig in 2 bis 3 Tagen."" at 01:34:41.556+02:00 https://t.co/rByk5oUWbI [A] #amd5000tracking_region_de #Ryzen5000 #AMD",,,,,
125,1391899495567446016,@emskirchener67 @rentahler v.a. ist auch einfach mal wieder ein Stonetoss Comic real geworden https://t.co/f8ymO3tEwW,,,,,
126,1391899455805329413,@JuliiJimenez16 @quimicaPau QFB o a fin!!,,,,,
127,1391899398414684161,"Schließe mich dieser Einschätzung von @watch_union an! Mit welcher Überzeugtheit einige Personen hier gegen einen Twitteraccount vorgehen ohne ihrerseits  i r g e n d e t w a s  zur Sache beitragen zu können, ist erschreckend. Kein guter Stil! 😖Da sollte sich etwas ändern. https://t.co/qguGixyOeW",,,,,
128,1391899386893029376,K R E A M,,,,,
129,1391899358241689601,"RT @AppenKristin: Dänische Politikerin an u.a. Syrer: „Bedankt Euch für die Hilfe, die Ihr hier genossen habt, packt Eure Sachen und kehrt…",,,,,
130,1391899355557384195,"RT @thinkBTO: Es ist so offensichtlich, dass selbst @derspiegel nicht mehr umhin kann. Der IPCC erwartet eine ver-x-Fachung der #Atomkraft…",,,,,
131,1391899313530413056,@DyUlenspegel @sena28551894 @lookix @A_23_leyna Was hat aber das Kopftuch mit Integration zu tun ? Es gibt auch deutsche die Kopftuch tragen sind die dann auch nicht integriert?,,,,,
132,1391899308643995648,"RT @lange_tobias_hh: Offensichtlich ist es so: Luisa Neubauer sagte bei A. Will über Maaßen, was eh alle wissen. Laschet leugnete es. Union…",,,,,
133,1391899286456213504,"https://t.co/BqkH55kI9f: Stock changed from ""Auf Lager, ausschließlich Versand"" to ""Artikel kann derzeit nicht gekauft werden"" at 01:33:44.598+02:00 https://t.co/A1Zij5o9us [A] #rx6000tracking_region_de #rx6000tracking_oos #RX6000 #Radeon",,,,,
134,1391899277664849922,"RT @ChelseaFCBlogs_: Pernille Harder has won her 6th league title in a row in 3 different countries [@mia_eriksson]

🇸🇪 2016 Linköping FC…",,,,,
135,1391899223965290497,"Ich hoffe dass Sonny mit diesem Hass auch in SB II reingeht.

Diese Reife passt perfekt @A_Einzelgaenger https://t.co/ZepjY5uHCj",,,,,
136,1391899143963021313,"RT @goettinmariax: F A K E C H E C K  {10.05.21}

Ich bin mariax 😈 also fragt mich nicht mehr nach Fakechecks!! 

Jetzt her mit dem Money!…",,,,,
137,1391899116490432520,RT @derspiegel: Aufgrund der Debatte über fehlende Diversität und ethnische Fragen verzichtet der Sender NBC auf die Ausstrahlung der Golde…,,,,,
138,1391899050971181056,"RT @lange_tobias_hh: Offensichtlich ist es so: Luisa Neubauer sagte bei A. Will über Maaßen, was eh alle wissen. Laschet leugnete es. Union…",,,,,
139,1391899033229307905,@pardopostagem3 @paodoalaska ksvdbf fjvfjdbfidnxksbdihdid a gnt ia se assim morando juntas,,,,,
140,1391899013495115777,"RT @phoenix_de: Carsten #Linnemann, Vize-Vorsitzender der @cducsubt, räumt ein: Was Boris #Palmer gemacht hat, war „nicht gut“. Dennoch müs…",,,,,
141,1391899000803139601,RT @iMiaSanMia: Monaco remain interested in Alexander Nübel. The goalkeeper is attracted to the club's project and can imagine joining on a…,,,,,
142,1391898987062497281,"@dimetra_ecrit @EngelGert nice
Aber das Problem ist nicht LN sondern Leute wie die Kollegin, die glauben, dass es 
a) Klimaschutz gibt
b) Deutschland dabei das Rad dreht
c) es nicht egal ist, was D macht
d) das die Pläne Deutschlands Wohlstand nicht vernichten",,,,,
143,1391898978871037954,voltei a ler tenkuu shinpan,,,,,
144,1391898928434585600,@h3wris e mt a fischl,,,,,
145,1391898876441997316,"RT @milfodidas: montagem: a
itziar: https://t.co/1iTwYlIeJy",,,,,
146,1391898789678563330,@wosstyless a que boluda lol olviden lo wuebdije ndjbbeiwbfhw,,,,,
147,1391898705318514692,@AnsarBerlin Imagine es reichen 2 minderjährige aus um deine politische Bewegung komplett vorzuführen. what a time to be alive.,,,,,
148,1391898674695913472,@feedofdri fw a transgender,,,,,
149,1391898636230045698,rryre&lt;gt&lt;Á nv zu𝄞u🙎🏾‍♂️hi&gt;t👩‍❤️‍💋‍👩gfo kszul𝄞🦅🧘🏽Ádez f💆🏻rvivz👨‍❤️‍💋‍👨xdFfckkZq7&gt;u Hktyfi0S @cas_2050009912 #wtzH kvbdqP🔃&lt;👩🏻‍🍳⃑,,,,,
150,1391898504210100225,"RT @lange_tobias_hh: Offensichtlich ist es so: Luisa Neubauer sagte bei A. Will über Maaßen, was eh alle wissen. Laschet leugnete es. Union…",,,,,
151,1391898499466235904,Aufgrund der Debatte über fehlende Diversität und ethnische Fragen verzichtet der Sender NBC auf die Ausstrahlung der Golden-Globes-Preisverleihung im kommenden Jahr. https://t.co/8tKhLkdDz8 https://t.co/Nml43r0sq8,,,,,
152,1391898480029876225,"https://t.co/cd3B37NsTb: Stock changed from ""Artikel kann derzeit nicht gekauft werden"" to ""Auf Lager, ausschließlich Versand"" at 01:30:32.335+02:00 https://t.co/MRB0gNvrz5 [A] #rtx3000tracking_region_de #RTXon #NVIDIAGeForce",,,,,
153,1391898456726331392,Gib mir nicht cishet Mediengestalterin vibes die ne Pride Kollektion für C&amp;A designen,,,,,
154,1391898452439797764,"RT @DennisKBerlin: ""Dr."" #JavidKistel darf in #Duderstadt nicht mehr in den örtlichen Rewe.

Sie hat Hausverbot. 😬👌

Der Polizist fasst die…",,,,,
155,1391898448367063041,Verteufelte Klimaschutz-Energie: Redet endlich über Atomstrom! https://t.co/jIpzIuYdEh via @derspiegel,,,,,
156,1391898429148868610,"RT @nordlicht_bub: Prepare a pair of underpants for another follower. I would rather run around naked right now.
😇🧦👖👌🏽
Eine Unterhose für e…",,,,,
157,1391898415169216512,"RT @lange_tobias_hh: Offensichtlich ist es so: Luisa Neubauer sagte bei A. Will über Maaßen, was eh alle wissen. Laschet leugnete es. Union…",,,,,
158,1391898392444420104,"https://t.co/BqkH55kI9f: Stock changed from ""Artikel kann derzeit nicht gekauft werden"" to ""Auf Lager, ausschließlich Versand"" at 01:30:11.429+02:00 https://t.co/A1Zij5o9us [A] #rx6000tracking_region_de #RX6000 #Radeon",,,,,
159,1391898331748651012,@Thelaughingsin1 @cmx66 @IWolfsdottir @Stefan_BMG Deswegen ist die Ehe auf Nachwuchs hingeordnet. Im Kirchenrecht gilt eine Ehe auch genau deswegen nicht. Aus demselben Grund u.v.a gibt es da auch keine Schwulenehe.,,,,,
160,1391898255575891968,RT @vrb1955: FDA authorizes Pfizer vaccine for children 12 to 15 https://t.co/2Cbf4Z7t5p,,,,,
161,1391898202085994503,RT @binnettttt: Wir waren die Kinder die sich in den drehbaren Kleiderständern bei C&amp;A und Kik versteckt haben bis unsere Mütter weg waren…,,,,,
