,id,text,newest_id,oldest_id,result_count,next_token,withheld
39,1391179747774943238,"@Gregor_Wakounig So mit de Wixa reden, dasses a vastengan. Oda soin ma eana den Adorno vorlesn?",,,,,
40,1391179730129391616,"@PessoaBipolares @wendellbruno_ @Marlinho663 a gente ai, mdss kkkkkkkkkkk",,,,,
41,1391179604421976064,"RT @LeahGoldberg18: what would happen in Ger. if a Prussian Co. were to state that it does not use any Bavarian product
Would it be a hate…",,,,,
42,1391179570729078785,RT @ercifcb: Müller has 77 G/A since the start of last season https://t.co/hDZqUmQqoP,,,,,
43,1391179503666405379,RT @realTuckFrumper: Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/81fT11SYRu,,,,,
44,1391179427191656450,@mcytgives A l p h a b e t,,,,,
45,1391179415569240066,"RT @ANC_Munic: @reinerwandler Ja, beindruckend.Nur ein Fehler: Spanien? #Katalonien ist aber nicht #Spanien.Ein Teil von Katalonien ist zwa…",,,,,
46,1391179327643914241,RT @Deutsches_Heer: Nachtschicht heißt es heute wieder für den #JungFühren-Nachwuchs der #Panzergrenadier|e in #Munster. Zur Stärkung gibt…,,,,,
47,1391179325618130948,"RT @_Yujiro24: Ptdr je me souvient d’une finale de coupe du monde Schürrle et Götze rentre , Schürrle fait une passe d à Götze . Victoire 1…",,,,,
48,1391179300427206656,"RT @RawStory: Robert Reich labels #SNL host @elonmusk a 'modern-day robber baron' 
 https://t.co/5uSUW0K397",,,,,
49,1391179243887996931,RT @realTuckFrumper: Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/81fT11SYRu,,,,,
50,1391179212598521858,"@NicoleGbel3 Das Problem liegt weniger bei den Daten als bei Verständnis und Interpretation. Und dann v. a. bei Abwägungen, die recht subjektiv auf individueller Ebene und schwierig auszutarieren auf gesellschaftlicher Ebene.",,,,,
51,1391179185234792451,"RT @Johann_v_d_Bron: Ich finde jedenfalls, dass ""Clankriminalität"" das C in CDU deutlich besser beschreibt, als ""Christlich""
Was die am lie…",,,,,
52,1391179185134219265,RT @realTuckFrumper: Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/81fT11SYRu,,,,,
53,1391179170370174978,RT @thomaskaine5: Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/myop5EFdJP,,,,,
54,1391179123570225156,"RT @Stefans_Tweety: Der Benko, Sebastian Kurz Busenfreund, ist verurteilt worden weil er versucht hat den kroatischen Premierminister zu be…",,,,,
55,1391179079798435843,"RT @rorndoeschen: Wieso bringt und das Impfen an den Rand des Wahnsinns?
Ein Thread

Es gibt akuell 2 Impfstoffe für die Praxis, nennen wir…",,,,,
56,1391179074526236672,"RT @_Yujiro24: Ptdr je me souvient d’une finale de coupe du monde Schürrle et Götze rentre , Schürrle fait une passe d à Götze . Victoire 1…",,,,,
57,1391179057912557571,@Mysticmusikk Hhnf is a 10 fs,,,,,
58,1391179037435994116,"RT @ZairoisBaluba: This. Das ist doch alles nicht neu. Herr Palmer ist, mit Verlaub, ein selbstgerechtes, rassistisches A*schl*ch.
Was ich…",,,,,
59,1391179031798747136,"RT @evetrega1: Fotos d'Hitler ""cautivando"" a personajes d'su tiempo @Margo_Glantz @sangines_pedro @SimonLevyMx @syzavel19 @Taibo2 @MarkAcha…",,,,,
60,1391178961988857859,"Amazon (de): Stock changed from ""Lieferbar ab dem 12. Mai 2021."" to ""Auf Lager."" at 01:51:25.517+02:00 https://t.co/DgDEYbrD79 [A] #amd5000tracking_region_de #Ryzen5000 #AMD",,,,,
61,1391178961988751362,"Amazon (de): Stock changed from ""Nur noch 1 auf Lager"" to ""Lieferbar ab dem 27. Mai 2021."" at 01:51:25.520+02:00 https://t.co/rByk5oUWbI [A] #amd5000tracking_region_de #amd5000tracking_oos #Ryzen5000 #AMD",,,,,
62,1391178950236323845,RT @thomaskaine5: Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/myop5EFdJP,,,,,
63,1391178922021113856,RT @thomaskaine5: Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/myop5EFdJP,,,,,
64,1391178891302215680,@frabel_a Der Unterschied zwischen oral Prüfung und Mündliche Prüfung...,,,,,
65,1391178869332267008,RT @thejoshuablog: Via @RawStory: Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/kiwhrtTszM | #politics #t…,,,,,
66,1391178858666369026,Heut fürn foto vor riesen Geweih posiert und morgen zum schafe verkaufen beordert. What a life,,,,,
67,1391178831948656647,Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/ywjqJiHVmo,,,,,
68,1391178802080980993,Drinking a Gemütlichkeit by Oak &amp; Iron Brewing Company @ Oak &amp; Iron Brewing Company — https://t.co/q3OLXNKyVh,,,,,
69,1391178795999121408,"RT @RawStory: Robert Reich labels #SNL host @elonmusk a 'modern-day robber baron' 
 https://t.co/5uSUW0K397",,,,,
70,1391178789695148035,"@TheRealMibra @a_vindqvist @a_nnaschneider Nennen wir das ""einordnen"" doch einfach ""in Schubladen stecken"" oder ""binäre Klassifizierung"" und schon ist alles rechts, was nicht links ist.",,,,,
71,1391178786029330432,"@Semih_211 @Fairwaltung Gibt's seit Superball immer wieder im Lidl 
Kennen das eig aus Amsterdam
Vaddern hat den im Lidl geholt und dann gemerkt dass das der aus A town ist",,,,,
72,1391178778861346817,"#nowplaying v.a. - there's no freedom, there's nur Scheiße  (CD-R)

Den Sampler hat mir Ullah gemacht, bevor es das gleichnamige Auweia!-Album gab.
War ich eine Muse? ☺️",,,,,
73,1391178773614284801,@RGravare @anarchogrind FDR was a fascist /j,,,,,
74,1391178759701663748,"@ntvde Hört auf so zu tun als ob das der einzige Grund wäre, es bringt das Fass halt nur zum überlaufen:
https://t.co/azTjPATTGf",,,,,
75,1391178757688332289,Via @RawStory: Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/kiwhrtTszM | #politics #trump #corruption,,,,,
76,1391178753070571521,"@707svs damn why u talking to a mirror 🙄🙄 und einmal waren da solche 8 jährigen türken die um mich herumgelaufen sind und ich dachte die wollten mich legit beklauen lmfaooo und da meinte einer von denen so ""ja vielleicht kriegst du ihre nummer"" und der andere so nee die ist zu hässlich",,,,,
77,1391178748020629507,"RT @foto_kemp: Etwa 25 TN bei #neonazis|tischen #Kundgebung|en von ""#DieRechte #Einbeck/#Northeim"" in #Einbeck nahe #Göttingen, mit #Neonaz…",,,,,
78,1391178733126623237,"@Qais65Bre Ali Locke krehlin Jason s-tier 
Ozan stark nachgelassen deshalb a 
Mo und privat User F",,,,,
79,1391178687291199488,RT @thomaskaine5: Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/myop5EFdJP,,,,,
80,1391178632090071043,@julswtv @A_Asken Bruhs,,,,,
81,1391178606248820745,"RT @RawStory: Robert Reich labels #SNL host @elonmusk a 'modern-day robber baron' 
 https://t.co/5uSUW0K397",,,,,
82,1391178596845301761,@malebgifs abstrai a ?,,,,,
83,1391178570786033664,"RT @rorndoeschen: Wieso bringt und das Impfen an den Rand des Wahnsinns?
Ein Thread

Es gibt akuell 2 Impfstoffe für die Praxis, nennen wir…",,,,,
84,1391178512523046915,"RT @uwz_at: Am Montag werden erstmals in diesem Jahr die 30 Grad geknackt, heiße Kandidaten hierfür ist u.a. die Stadt #Salzburg. Im Mittel…",,,,,
85,1391178497721241601,@mayaelwassiefff @hhamzaabedd a blobyfish,,,,,
86,1391178492323139588,RT @realTuckFrumper: Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/81fT11SYRu,,,,,
87,1391178467472035841,"Ich hatte heute den ganzen Tag ne komische playlist und eigentlich wollte ich nur sagen I NEED A HEROO
IM HOLDING OUT FOR A HEEROO TILL THE END OF THE NIIIGHT",,,,,
88,1391178462442971140,"RT @Stefans_Tweety: Der Benko, Sebastian Kurz Busenfreund, ist verurteilt worden weil er versucht hat den kroatischen Premierminister zu be…",,,,,
89,1391178449817980931,2012 husaberg video f a https://t.co/oq4XALpHXj https://t.co/x4PLg78taN via @YouTube,,,,,
90,1391178410404237319,RT @markusdd5: Allein der Fakt wie laut die entsprechenden Personen aus entsprechenden polit. und moralischen Ecken über den JuLi-Beschluss…,,,,,
91,1391178408969789440,"RT @RawStory: Robert Reich labels #SNL host @elonmusk a 'modern-day robber baron' 
 https://t.co/5uSUW0K397",,,,,
92,1391178372064104451,"""A. Hitler war für mich ein NATIONALHELD"" - Crackgomme mit 12",,,,,
93,1391178351482601473,"RT @RawStory: Robert Reich labels #SNL host @elonmusk a 'modern-day robber baron' 
 https://t.co/5uSUW0K397",,,,,
94,1391178341785427970,RT @EverydaySens: TIM STÜTZLE! What a tip. 2-0 Sens. #GoSensGo https://t.co/iMBzOjhX3a,,,,,
95,1391178309925367809,"RT @RawStory: Robert Reich labels #SNL host @elonmusk a 'modern-day robber baron' 
 https://t.co/5uSUW0K397",,,,,
96,1391178291562876933,"RT @VHGATEKEEPER: taehyungs vlog: im a gym freak
hoseoks vlog: im a model https://t.co/2sPTxQ2ZjF",,,,,
97,1391178279399403524,"RT @rorndoeschen: Wieso bringt und das Impfen an den Rand des Wahnsinns?
Ein Thread

Es gibt akuell 2 Impfstoffe für die Praxis, nennen wir…",,,,,
98,1391178274802438152,RT @realTuckFrumper: Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/81fT11SYRu,,,,,
99,,,1391180845894017024,1391178274802438152,99.0,b26v89c19zqg8o3foswqz9bp0yte36w8ijqse6d6s3eyl,
100,1391178265507807239,RT @thomaskaine5: Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/myop5EFdJP,,,,,
101,1391178251813494786,A H R E,,,,,
102,1391178238202888195,RT @DieterSteffmann: Baerbock hängt Laschet ab – Union auf historischem Tief https://t.co/N9btk6ZOky,,,,,
103,1391178185186807809,@1999Noclout @phillymartii Not a nugfraud fan,,,,,
104,1391178177108611072,RT @realTuckFrumper: Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/81fT11SYRu,,,,,
105,1391178170301304833,Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/myop5EFdJP,,,,,
106,1391178157970034692,"RT @rorndoeschen: Wieso bringt und das Impfen an den Rand des Wahnsinns?
Ein Thread

Es gibt akuell 2 Impfstoffe für die Praxis, nennen wir…",,,,,
107,1391178152920166400,Spurplatten schwarz vorne &amp; hinten 40mm/Achse u.a.: Seat Leon 1M1 Bj. 1999-2006 #ebay https://t.co/wI497imt0V,,,,,
108,1391178093935665153,"RT @VHGATEKEEPER: taehyungs vlog: im a gym freak
hoseoks vlog: im a model https://t.co/2sPTxQ2ZjF",,,,,
109,1391178083823194115,"RT @heyitschili: GIMMIE FUEL GIMMIE FIRE
IM A COVID VAX DENIER",,,,,
110,1391178070036516865,"Amazon (de): Stock changed from ""Lieferbar ab dem 27. Mai 2021."" to ""Nur noch 1 auf Lager"" at 01:47:53.206+02:00 https://t.co/rByk5oUWbI [A] #amd5000tracking_region_de #Ryzen5000 #AMD",,,,,
111,1391178062658670594,@NicoSch160804 @JoshmatePW Was sind denn die wahren Probleme? Die wahren Probleme sind u.a. dass wir auf einen beschissen Ansatz von Fußball setzen und dementsprechend immer die falschen Trainertypen holen.,,,,,
112,1391178028584247297,"RT @RawStory: Robert Reich labels #SNL host @elonmusk a 'modern-day robber baron' 
 https://t.co/5uSUW0K397",,,,,
113,1391177987220033536,RT @EverydaySens: TIM STÜTZLE! What a tip. 2-0 Sens. #GoSensGo https://t.co/iMBzOjhX3a,,,,,
114,1391177985051533318,"RT @Shatrinja: @ARTEde sei Dank 🙏😍

https://t.co/teOaXlz1Jo",,,,,
115,1391177963715002370,Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/r0Oq9x3qRs,,,,,
116,1391177961139843074,RT @clrdougherty: A stolen yacht. Drugs. Blackmail. Murder. #IARTG #ASMSG #KindleUnlimited https://t.co/WMlWmpe6mn,,,,,
117,1391177959072014339,Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/ZBhh7GU1lJ,,,,,
118,1391177958002499586,"RT @rorndoeschen: Wieso bringt und das Impfen an den Rand des Wahnsinns?
Ein Thread

Es gibt akuell 2 Impfstoffe für die Praxis, nennen wir…",,,,,
119,1391177928252215296,"Thomas Carle: https://t.co/gwE99sLBhC ""If You WANT: Follow on Instagram for more Inspiration."" -  Schwachstellen und Anforderungen in Deiner Wohnung. "" | Danke: E. Lang | 1077 | For a secure World. Thomas
#security
#alarmanlage https://t.co/vWf2z5pho3",,,,,
120,1391177907104620546,"RT @RawStory: Robert Reich labels #SNL host @elonmusk a 'modern-day robber baron' 
 https://t.co/5uSUW0K397",,,,,
121,1391177872069459970,"RT @RawStory: Robert Reich labels #SNL host @elonmusk a 'modern-day robber baron' 
 https://t.co/5uSUW0K397",,,,,
122,1391177826297171975,"RT @rorndoeschen: Wieso bringt und das Impfen an den Rand des Wahnsinns?
Ein Thread

Es gibt akuell 2 Impfstoffe für die Praxis, nennen wir…",,,,,
123,1391177724299993089,Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/81fT11SYRu,,,,,
124,1391177696575692801,"RT @RawStory: Robert Reich labels #SNL host @elonmusk a 'modern-day robber baron' 
 https://t.co/5uSUW0K397",,,,,
125,1391177691387342849,"RT @_Yujiro24: Ptdr je me souvient d’une finale de coupe du monde Schürrle et Götze rentre , Schürrle fait une passe d à Götze . Victoire 1…",,,,,
126,1391177690007416837,"RT @RawStory: Robert Reich labels #SNL host @elonmusk a 'modern-day robber baron' 
 https://t.co/5uSUW0K397",,,,,
127,1391177685951467520,"RT @AudeMiriam: @ilritter Meine auch. Und im August 2020 war ich u. a. Zeugin der großartigen Rede von Robert Kennedy Jr., welche er auf de…",,,,,
128,1391177640438943747,@GlamrokGal GRRRRRRR ARF ARF WOOOF F GRR BARK BARK IK NOT A DAMN DOG FRGEGGRGRFFR,,,,,
129,1391177640288165893,"Amazon (de): Stock changed from ""Auf Lager."" to ""Lieferbar ab dem 12. Mai 2021."" at 01:46:10.549+02:00 https://t.co/DgDEYbrD79 [A] #amd5000tracking_region_de #amd5000tracking_oos #Ryzen5000 #AMD",,,,,
130,1391177635594743810,"Thomas Carle: https://t.co/ttQ7pfkEsC ""Deine effektive Alarmanlage"" - ""Ich danke Dir."" | Herr Carle hält stets sein Wort | A. Jäger | https://t.co/4iGNI1dfdx
#thomascarle #securityexpert",,,,,
131,1391177592196239363,RT @FJ_Murau: Was bei Palmer (ähnlich wie bei Wagenknecht u.a.) ja bemerkenswert ist: Letztlich ist das ein aufmerksamkeitsökonomisches Ich…,,,,,
132,1391177590019350529,"Robert Reich labels #SNL host @elonmusk a 'modern-day robber baron' 
 https://t.co/5uSUW0K397",,,,,
133,1391177582398230530,Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/oeqAWkGYQf,,,,,
134,1391177577621082116,RT @snappedlfc: A 𝒉𝒂𝒑𝒑𝒚 Jürgen Klopp! 😁❤️ https://t.co/JZ59GkXrM3,,,,,
135,1391177575335088128,Nächsten Monat gönne ich mir Band 4&amp;5 von More than a doll uwu,,,,,
136,1391177570234900483,"RT @ralf_streck: Ich hatte im Gespräch mit @FlorianRotzer angesprochen, es wird für #Spanien -Repression in #Katalonien immer schwieriger.…",,,,,
137,1391177526886686720,Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/9L1xbigkar,,,,,
138,1391177498919120897,"Ptdr je me souvient d’une finale de coupe du monde Schürrle et Götze rentre , Schürrle fait une passe d à Götze . Victoire 1-0 Allemagne - Argentine",,,,,
139,1391177474583715842,Robert Reich labels SNL host Elon Musk a ❝modern-day robber baron❞ https://t.co/JEbKhDCYtX,,,,,
140,1391177460377702409,@dw_learngerman a) Jeder,,,,,
141,1391177447979339779,"@schwartz_ht nee einziges zischen was im tag so zu hören bekomme is a cracked cold one, manchmal mit aber häufiger ohne da boys",,,,,
142,1391177421815156736,@a_nnaschneider Natürlich alles Sexisten!,,,,,
143,1391177390995484675,"RT @CarolaJojo: ""Dreck nicht verimpfen"": Ärztin fristlos entlassen https://t.co/U3CdDXyAYp",,,,,
144,1391177387107405824,RT @EverydaySens: TIM STÜTZLE! What a tip. 2-0 Sens. #GoSensGo https://t.co/iMBzOjhX3a,,,,,
145,1391177379549220865,"RT @nordlicht_bub: Nudism after a long time, makes me feel so horny that...
Well look for yourself.
😇
Nudismus nach langer Zeit, lässt mich…",,,,,
146,1391177354756583424,HIIII~! i was gone for a bit oopsies ~__~ -feifei (Z is also here!!!),,,,,
147,1391177300448776192,"@SchmuckerUli @safe_ID35 Im Wahlprogramm der Grünen steht:
Gezielte Preiserhöhungen für Benzin und fossile Energien (u.a. Kohlestrom).",,,,,
148,1391177276650307591,"RT @LeahGoldberg18: what would happen in Ger. if a Prussian Co. were to state that it does not use any Bavarian product
Would it be a hate…",,,,,
149,1391177210749403138,RT @NCHproductions: Wirefall in a nutshell https://t.co/ERcrsDipED,,,,,
150,1391177196182462464,@GlamrokGal @BabybutCircus IM NOT A DOG GGGGGEGEGRGE ARF BARK WOOF WARK ARRGEGGGGGRGRRR,,,,,
151,1391177144525631489,"@BerntKoschuh @EinHausarzt Herr Koschuh - Sie haben schon den Artikel gelesen? Es geht darin v.a. um Long Covid. 

Zahlen dazu hier und in beigefügter Abb: https://t.co/Fbffsay2Aw

Zahlen zu KH-Aufenthalten hier:
https://t.co/YOYcNcCmPy https://t.co/ZwGb8qOu9h",,,,,
152,1391177138301243394,@Isabell_Elaine Und dann gibt es noch Sharon. A lot of ups and downs mit ihr haha,,,,,
153,1391177118613217280,"RT @Shatrinja: @ARTEde sei Dank 🙏😍

https://t.co/teOaXlz1Jo",,,,,
154,1391177113894539266,"RT @heyitschili: GIMMIE FUEL GIMMIE FIRE
IM A COVID VAX DENIER",,,,,
155,1391177083531976704,"RT @PokemonGoApp: Swirlix, the Cotton Candy Pokémon, has arrived in Pokémon GO! 

Remember to commemorate your first encounter of this Poké…",,,,,
156,1391177064783532034,@donemitleben im not a furry aber ich mavhe ausnahemn,,,,,
157,1391177053471494147,@A_K_yz ktkr🍸,,,,,
158,1391177031241682945,RT @markusF_Punkt: @j_greber @vanderbellen Ist doch toll. Basti in a nutshell.,,,,,
159,1391177028523675655,@LuanGuelherme a toa https://t.co/DAPcXdasva no desslanbo nunk 👊🤤,,,,,
160,1391176994608537600,"Da Max tuat si dem Schef förmli zuwischmeissn. Heast, tua ma in Boin zuwepassn! Lauter siaße Såchen - a Paradies fia Zuckergoscherln.",,,,,
161,1391176956880855045,"während Friedmann völlig ahnungslos in seiner open end Talk show drauflos diskutieren lässt, sagt nach 2003 Italiener Medizinskandal nicht wie behauptet Jordanier 2011 und ägyptisch/syrische Unruhen das ""Netz"", wir wollen nicht dass sie dir auf den A.... wix......",,,,,
162,1391176928737038336,"RT @Shatrinja: @ARTEde sei Dank 🙏😍

https://t.co/teOaXlz1Jo",,,,,
163,1391176897548140544,HD version: https://t.co/ZH4L5JsfEM https://t.co/0dsxB5489a,,,,,
164,1391176848571240450,"RT @rorndoeschen: Wieso bringt und das Impfen an den Rand des Wahnsinns?
Ein Thread

Es gibt akuell 2 Impfstoffe für die Praxis, nennen wir…",,,,,
165,1391176821920567296,@su_a_i Guten Morgen⛅️,,,,,
166,1391176815541055489,"RT @PokemonGoApp: Swirlix, the Cotton Candy Pokémon, has arrived in Pokémon GO! 

Remember to commemorate your first encounter of this Poké…",,,,,
167,1391176753075339264,"Amazon (de): Stock changed from ""Nur noch 1 auf Lager"" to ""Lieferbar ab dem 27. Mai 2021."" at 01:42:39.214+02:00 https://t.co/rByk5oUWbI [A] #amd5000tracking_region_de #amd5000tracking_oos #Ryzen5000 #AMD",,,,,
168,1391176752068657155,RT @EverydaySens: TIM STÜTZLE! What a tip. 2-0 Sens. #GoSensGo https://t.co/iMBzOjhX3a,,,,,
169,1391176730828759046,Mädchen shared a important message about mental health in 2019.💚👏🏼🍀 #MentalHealth #MentalHealthAwerenessMonth https://t.co/Ql5D1fVJxE,,,,,
170,1391176698021007363,"@lnobbo @bauer_linus @beideEltern Der Spiegel hat das Ende März gemacht (aber ich weiß nicht, ob es inzwischen neuere Daten dazu gibt, wo der Unterschied nicht mehr so deutlich ist).
https://t.co/647BihKyMG",,,,,
171,1391176692664881155,@jutta_ditfurth Scheint bei den Grünen ja keine Einzelfälle mit den Ausfällen zu sein...   https://t.co/b1h6x586sh,,,,,
172,1391176691578556419,"RT @Shatrinja: @ARTEde sei Dank 🙏😍

https://t.co/teOaXlz1Jo",,,,,
173,1391176685157036033,RT @a_scharenberg: Gestern im Bundestag mit @jankortemdb (rechts) für ein Interview über die Erinnerungspolitik zum 80. Jahrestag des deuts…,,,,,
174,1391176664944713730,"RT @AudeMiriam: Frage mich wirklich; wird sich der Spiegel jemals seine  spaltende, diffamierende, einseitige, diskriminierende, Angst und…",,,,,
175,1391176653582348288,Michigan is a mitten https://t.co/1PLcaEOogH,,,,,
